graph_id,split
grafo6297.45,train
grafo6298.44,train
grafo6299.39,train
grafo630.21,train
grafo6300.47,train
grafo6301.55,train
grafo6302.38,train
grafo6303.45,train
grafo6304.42,train
grafo6305.62,train
grafo6306.42,train
grafo6307.92,train
grafo6308.42,train
grafo6309.41,train
grafo631.16,train
grafo6310.42,train
grafo6311.37,train
grafo6312.58,train
grafo6313.37,train
grafo6314.44,train
grafo6315.60,train
grafo6316.60,train
grafo6317.43,train
grafo6318.43,train
grafo6319.80,train
grafo632.13,train
grafo6320.49,train
grafo6321.54,train
grafo6322.44,train
grafo6323.41,train
grafo6324.37,train
grafo6325.42,train
grafo6326.56,train
grafo6327.51,train
grafo6328.43,train
grafo6329.44,train
grafo633.10,train
grafo6330.39,train
grafo6331.42,train
grafo6332.47,train
grafo6333.42,train
grafo6334.84,train
grafo6335.39,train
grafo6336.43,train
grafo6337.39,train
grafo6338.56,train
grafo6339.47,train
grafo634.24,train
grafo6340.37,train
grafo6341.39,train
grafo6342.37,train
grafo6343.43,train
grafo6344.47,train
grafo6345.43,train
grafo6346.43,train
grafo6347.46,train
grafo6348.43,train
grafo6349.56,train
grafo635.13,train
grafo6350.56,train
grafo6351.79,train
grafo6352.44,train
grafo6354.41,train
grafo6355.41,train
grafo6356.37,train
grafo6357.46,train
grafo6358.42,train
grafo6359.43,train
grafo636.29,train
grafo6360.40,train
grafo6361.41,train
grafo6362.44,train
grafo6363.48,train
grafo6364.45,train
grafo6365.34,train
grafo6366.41,train
grafo6367.45,train
grafo6368.45,train
grafo6369.56,train
grafo637.13,train
grafo6370.51,train
grafo6371.41,train
grafo6372.43,train
grafo6373.49,train
grafo6374.39,train
grafo6375.52,train
grafo6376.48,train
grafo6377.42,train
grafo6378.44,train
grafo6379.39,train
grafo638.12,train
grafo6380.39,train
grafo6381.42,train
grafo6382.40,train
grafo6383.49,train
grafo6384.47,train
grafo6385.49,train
grafo6386.52,train
grafo6387.44,train
grafo6388.34,train
grafo6389.84,train
grafo639.14,train
grafo6390.48,train
grafo6391.43,train
grafo6392.40,train
grafo6393.43,train
grafo6394.67,train
grafo6395.57,train
grafo6396.45,train
grafo6397.44,train
grafo6398.41,train
grafo6399.55,train
grafo640.16,train
grafo6400.45,train
grafo6401.45,train
grafo6402.39,train
grafo6403.41,train
grafo6404.55,train
grafo6405.55,train
grafo6406.43,train
grafo6407.47,train
grafo6408.47,train
grafo6409.40,train
grafo641.21,train
grafo6410.50,train
grafo6411.45,train
grafo6412.65,train
grafo6413.62,train
grafo6414.84,train
grafo6415.55,train
grafo6416.38,train
grafo6417.39,train
grafo6418.89,train
grafo6419.45,train
grafo642.14,train
grafo6420.39,train
grafo6421.44,train
grafo6422.89,train
grafo6423.57,train
grafo6424.78,train
grafo6425.78,train
grafo6426.48,train
grafo6427.44,train
grafo6428.51,train
grafo6429.41,train
grafo643.12,train
grafo6430.71,train
grafo6431.41,train
grafo6432.44,train
grafo6433.48,train
grafo6434.78,train
grafo6435.36,train
grafo6436.74,train
grafo6437.47,train
grafo6438.45,train
grafo6439.41,train
grafo644.14,train
grafo6440.49,train
grafo6441.41,train
grafo6442.45,train
grafo6443.46,train
grafo6444.64,train
grafo6445.49,train
grafo6446.57,train
grafo6447.87,train
grafo6448.80,train
grafo6449.51,train
grafo645.17,train
grafo6450.37,train
grafo6451.47,train
grafo6452.58,train
grafo6453.49,train
grafo6454.60,train
grafo6455.39,train
grafo6456.58,train
grafo6457.58,train
grafo6458.40,train
grafo6459.57,train
grafo646.25,train
grafo6460.40,train
grafo6461.48,train
grafo6462.46,train
grafo6463.84,train
grafo6464.42,train
grafo6465.39,train
grafo6466.51,train
grafo6467.38,train
grafo6468.83,train
grafo6469.47,train
grafo647.78,train
grafo6470.45,train
grafo6471.46,train
grafo6472.40,train
grafo6473.39,train
grafo6474.46,train
grafo6475.51,train
grafo6476.39,train
grafo6477.37,train
grafo6478.38,train
grafo6479.38,train
grafo648.39,train
grafo6480.38,train
grafo6481.38,train
grafo6482.87,train
grafo6483.60,train
grafo6484.45,train
grafo6485.40,train
grafo6486.75,train
grafo6487.53,train
grafo6488.49,train
grafo6489.48,train
grafo649.14,train
grafo6490.57,train
grafo6491.51,train
grafo6492.38,train
grafo6493.39,train
grafo6494.62,train
grafo6495.39,train
grafo6496.52,train
grafo6497.46,train
grafo6498.40,train
grafo6499.46,train
grafo650.12,train
grafo6500.55,train
grafo6501.40,train
grafo6502.77,train
grafo6503.59,train
grafo6504.56,train
grafo6505.80,train
grafo6506.80,train
grafo6507.59,train
grafo6508.62,train
grafo6509.38,train
grafo651.16,train
grafo6510.49,train
grafo6511.46,train
grafo6512.46,train
grafo6513.47,train
grafo6514.39,train
grafo6515.47,train
grafo6516.35,train
grafo6517.35,train
grafo6518.85,train
grafo6519.56,train
grafo652.14,train
grafo6520.84,train
grafo6521.59,train
grafo6522.59,train
grafo6523.47,train
grafo6524.45,train
grafo6525.45,train
grafo6526.51,train
grafo6527.69,train
grafo6528.72,train
grafo6529.54,train
grafo653.12,train
grafo6530.41,train
grafo6531.38,train
grafo6532.83,train
grafo6533.83,train
grafo6534.48,train
grafo6535.49,train
grafo6536.93,train
grafo6537.46,train
grafo6538.81,train
grafo6539.47,train
grafo654.25,train
grafo6540.56,train
grafo6541.39,train
grafo6542.79,train
grafo6543.37,train
grafo6544.48,train
grafo6545.71,train
grafo6546.56,train
grafo6547.38,train
grafo6548.46,train
grafo6549.45,train
grafo655.23,train
grafo6550.83,train
grafo6551.49,train
grafo6552.45,train
grafo6553.46,train
grafo6554.48,train
grafo6555.50,train
grafo6556.60,train
grafo6557.45,train
grafo6558.67,train
grafo6559.38,train
grafo656.22,train
grafo6560.37,train
grafo6561.48,train
grafo6562.98,train
grafo6563.44,train
grafo6564.42,train
grafo6565.59,train
grafo6566.57,train
grafo6567.60,train
grafo6568.56,train
grafo6569.45,train
grafo657.15,train
grafo6570.65,train
grafo6571.45,train
grafo6572.38,train
grafo6573.77,train
grafo6574.47,train
grafo6575.68,train
grafo6576.49,train
grafo6577.38,train
grafo6578.38,train
grafo6579.38,train
grafo658.15,train
grafo6580.51,train
grafo6581.61,train
grafo6582.49,train
grafo6583.61,train
grafo6584.61,train
grafo6585.97,train
grafo6586.48,train
grafo6587.45,train
grafo6588.49,train
grafo6589.37,train
grafo659.14,train
grafo6590.38,train
grafo6591.55,train
grafo6592.55,train
grafo6593.38,train
grafo6594.50,train
grafo6595.38,train
grafo6596.38,train
grafo6597.49,train
grafo6598.71,train
grafo6599.36,train
grafo660.13,train
grafo6600.47,train
grafo6601.46,train
grafo6602.76,train
grafo6603.49,train
grafo6604.38,train
grafo6605.46,train
grafo6606.70,train
grafo6607.51,train
grafo6608.53,train
grafo6609.54,train
grafo661.16,train
grafo6610.45,train
grafo6611.37,train
grafo6612.59,train
grafo6613.59,train
grafo6614.74,train
grafo6615.46,train
grafo6616.45,train
grafo6617.84,train
grafo6618.82,train
grafo6619.48,train
grafo662.14,train
grafo6620.56,train
grafo6621.60,train
grafo6622.68,train
grafo6623.59,train
grafo6624.59,train
grafo6625.99,train
grafo6626.54,train
grafo6627.57,train
grafo6628.46,train
grafo6629.37,train
grafo663.19,train
grafo6630.56,train
grafo6631.46,train
grafo6632.46,train
grafo6633.53,train
grafo6634.47,train
grafo6635.56,train
grafo6636.56,train
grafo6637.59,train
grafo6638.48,train
grafo6639.48,train
grafo664.22,train
grafo6640.79,train
grafo6641.40,train
grafo6642.35,train
grafo6643.34,train
grafo6644.38,train
grafo6645.47,train
grafo6646.77,train
grafo6647.97,train
grafo6648.56,train
grafo6649.56,train
grafo665.13,train
grafo6650.54,train
grafo6651.54,train
grafo6652.54,train
grafo6653.49,train
grafo6654.87,train
grafo6655.38,train
grafo6656.38,train
grafo6657.59,train
grafo6658.59,train
grafo6659.36,train
grafo666.12,train
grafo6660.98,train
grafo6661.55,train
grafo6662.46,train
grafo6663.39,train
grafo6664.47,train
grafo6665.46,train
grafo6666.37,train
grafo6667.77,train
grafo6668.49,train
grafo6669.64,train
grafo667.12,train
grafo6670.84,train
grafo6671.36,train
grafo6672.48,train
grafo6673.57,train
grafo6674.46,train
grafo6675.44,train
grafo6676.68,train
grafo6677.37,train
grafo6678.46,train
grafo6679.82,train
grafo668.16,train
grafo6680.60,train
grafo6681.75,train
grafo6682.63,train
grafo6683.58,train
grafo6684.56,train
grafo6685.47,train
grafo6686.42,train
grafo6687.51,train
grafo6688.46,train
grafo6689.48,train
grafo669.12,train
grafo6690.58,train
grafo6691.47,train
grafo6692.46,train
grafo6693.58,train
grafo6694.89,train
grafo6695.59,train
grafo6696.47,train
grafo6697.42,train
grafo6698.37,train
grafo6699.46,train
grafo670.15,train
grafo6700.75,train
grafo6701.47,train
grafo6702.52,train
grafo6703.52,train
grafo6704.47,train
grafo6705.51,train
grafo6706.52,train
grafo6707.49,train
grafo6708.49,train
grafo6709.47,train
grafo671.13,train
grafo6710.73,train
grafo6711.81,train
grafo6712.37,train
grafo6713.48,train
grafo6714.72,train
grafo6715.52,train
grafo6716.46,train
grafo6717.38,train
grafo6718.59,train
grafo6719.42,train
grafo672.39,train
grafo6720.79,train
grafo6721.56,train
grafo6722.58,train
grafo6723.46,train
grafo6724.46,train
grafo6725.86,train
grafo6726.47,train
grafo6727.38,train
grafo6728.60,train
grafo6729.38,train
grafo673.18,train
grafo6730.38,train
grafo6731.51,train
grafo6732.54,train
grafo6733.57,train
grafo6734.38,train
grafo6735.65,train
grafo6736.38,train
grafo6737.49,train
grafo6738.47,train
grafo6739.46,train
grafo674.15,train
grafo6740.50,train
grafo6741.55,train
grafo6742.77,train
grafo6743.82,train
grafo6744.46,train
grafo6745.35,train
grafo6746.38,train
grafo6747.51,train
grafo6748.38,train
grafo6749.86,train
grafo675.11,train
grafo6750.49,train
grafo6751.72,train
grafo6752.39,train
grafo6753.62,train
grafo6754.50,train
grafo6755.48,train
grafo6756.38,train
grafo6757.58,train
grafo6758.46,train
grafo6759.52,train
grafo676.11,train
grafo6760.54,train
grafo6761.78,train
grafo6762.34,train
grafo6763.40,train
grafo6764.94,train
grafo6765.68,train
grafo6766.85,train
grafo6767.53,train
grafo6768.50,train
grafo6769.61,train
grafo677.17,train
grafo6770.46,train
grafo6771.46,train
grafo6772.75,train
grafo6773.53,train
grafo6774.48,train
grafo6775.50,train
grafo6776.46,train
grafo6777.65,train
grafo6778.37,train
grafo6779.77,train
grafo678.17,train
grafo6780.50,train
grafo6781.47,train
grafo6782.46,train
grafo6783.38,train
grafo6784.55,train
grafo6785.37,train
grafo6786.45,train
grafo6787.47,train
grafo6788.55,train
grafo6789.55,train
grafo679.20,train
grafo6790.46,train
grafo6791.59,train
grafo6792.59,train
grafo6793.67,train
grafo6794.48,train
grafo6795.38,train
grafo6796.37,train
grafo6797.39,train
grafo6798.37,train
grafo6799.36,train
grafo680.37,train
grafo6800.53,train
grafo6801.55,train
grafo6802.74,train
grafo6803.61,train
grafo6804.48,train
grafo6805.62,train
grafo6806.83,train
grafo6807.38,train
grafo6808.39,train
grafo6809.46,train
grafo681.35,train
grafo6810.82,train
grafo6811.36,train
grafo6812.37,train
grafo6813.84,train
grafo6814.47,train
grafo6815.84,train
grafo6816.84,train
grafo6817.94,train
grafo6818.57,train
grafo6819.42,train
grafo682.16,train
grafo6820.46,train
grafo6821.47,train
grafo6822.47,train
grafo6823.47,train
grafo6824.38,train
grafo6825.35,train
grafo6826.36,train
grafo6827.53,train
grafo6828.47,train
grafo6829.67,train
grafo683.22,train
grafo6830.43,train
grafo6831.47,train
grafo6832.38,train
grafo6833.48,train
grafo6834.46,train
grafo6835.36,train
grafo6836.72,train
grafo6837.54,train
grafo6838.50,train
grafo6839.47,train
grafo684.12,train
grafo6840.58,train
grafo6841.43,train
grafo6842.57,train
grafo6843.43,train
grafo6844.41,train
grafo6845.40,train
grafo6846.51,train
grafo6847.37,train
grafo6848.39,train
grafo6849.82,train
grafo685.11,train
grafo6850.45,train
grafo6851.49,train
grafo6852.44,train
grafo6853.41,train
grafo6854.49,train
grafo6855.45,train
grafo6856.46,train
grafo6857.41,train
grafo6858.43,train
grafo6859.69,train
grafo686.23,train
grafo6860.44,train
grafo6861.40,train
grafo6862.47,train
grafo6863.40,train
grafo6864.55,train
grafo6865.42,train
grafo6866.44,train
grafo6867.45,train
grafo6868.80,train
grafo6869.43,train
grafo687.14,train
grafo6870.44,train
grafo6871.54,train
grafo6872.54,train
grafo6873.40,train
grafo6874.42,train
grafo6875.54,train
grafo6876.41,train
grafo6877.85,train
grafo6878.43,train
grafo6879.41,train
grafo688.10,train
grafo6880.44,train
grafo6881.40,train
grafo6882.65,train
grafo6883.43,train
grafo6884.39,train
grafo6885.44,train
grafo6886.43,train
grafo6887.39,train
grafo6888.40,train
grafo6889.38,train
grafo689.10,train
grafo6890.71,train
grafo6891.39,train
grafo6892.39,train
grafo6893.51,train
grafo6894.51,train
grafo6895.37,train
grafo6896.82,train
grafo6897.35,train
grafo6898.61,train
grafo6899.40,train
grafo690.11,train
grafo6900.39,train
grafo6901.43,train
grafo6902.44,train
grafo6903.82,train
grafo6904.49,train
grafo6905.37,train
grafo6906.45,train
grafo6907.38,train
grafo6908.43,train
grafo6909.67,train
grafo691.12,train
grafo6910.41,train
grafo6911.44,train
grafo6912.37,train
grafo6913.44,train
grafo6914.59,train
grafo6915.44,train
grafo6916.42,train
grafo6917.37,train
grafo6918.36,train
grafo6919.39,train
grafo692.22,train
grafo6920.40,train
grafo6921.43,train
grafo6922.40,train
grafo6923.39,train
grafo6924.48,train
grafo6925.44,train
grafo6926.42,train
grafo6927.50,train
grafo6928.43,train
grafo6929.40,train
grafo693.16,train
grafo6930.39,train
grafo6931.38,train
grafo6932.64,train
grafo6933.47,train
grafo6934.41,train
grafo6935.45,train
grafo6936.43,train
grafo6937.34,train
grafo6938.44,train
grafo6939.38,train
grafo694.22,train
grafo6940.42,train
grafo6941.63,train
grafo6942.46,train
grafo6943.82,train
grafo6944.47,train
grafo6945.44,train
grafo6946.42,train
grafo6947.44,train
grafo6948.38,train
grafo6949.43,train
grafo695.36,train
grafo6950.49,train
grafo6951.41,train
grafo6952.39,train
grafo6953.73,train
grafo6954.75,train
grafo6955.40,train
grafo6956.39,train
grafo6957.39,train
grafo6958.76,train
grafo6959.37,train
grafo696.12,train
grafo6960.44,train
grafo6961.46,train
grafo6962.40,train
grafo6963.45,train
grafo6964.83,train
grafo6965.83,train
grafo6966.45,train
grafo6967.69,train
grafo6968.44,train
grafo6969.59,train
grafo697.15,train
grafo6970.44,train
grafo6971.81,train
grafo6972.40,train
grafo6973.41,train
grafo6974.39,train
grafo6975.39,train
grafo6976.40,train
grafo6977.74,train
grafo6978.43,train
grafo6979.47,train
grafo698.20,train
grafo6980.59,train
grafo6981.54,train
grafo6982.85,train
grafo6983.85,train
grafo6984.39,train
grafo6985.41,train
grafo6986.46,train
grafo6987.39,train
grafo6988.47,train
grafo6989.42,train
grafo699.14,train
grafo6990.46,train
grafo6991.44,train
grafo6992.45,train
grafo6993.40,train
grafo6994.46,train
grafo6995.75,train
grafo6996.38,train
grafo6997.69,train
grafo6998.44,train
grafo6999.94,train
grafo700.14,train
grafo7000.40,train
grafo7001.40,train
grafo7002.38,train
grafo7003.56,train
grafo7004.43,train
grafo7005.42,train
grafo7006.43,train
grafo7007.41,train
grafo7008.37,train
grafo7009.37,train
grafo701.14,train
grafo7010.49,train
grafo7011.64,train
grafo7012.42,train
grafo7013.44,train
grafo7014.47,train
grafo7015.45,train
grafo7016.58,train
grafo7017.45,train
grafo7018.45,train
grafo7019.62,train
grafo702.12,train
grafo7020.43,train
grafo7021.71,train
grafo7022.58,train
grafo7023.45,train
grafo7024.45,train
grafo7025.47,train
grafo7026.42,train
grafo7027.76,train
grafo7028.37,train
grafo7029.39,train
grafo703.19,train
grafo7030.46,train
grafo7031.43,train
grafo7032.41,train
grafo7033.41,train
grafo7034.39,train
grafo7035.37,train
grafo7036.55,train
grafo7037.45,train
grafo7038.84,train
grafo7039.45,train
grafo704.17,train
grafo7040.43,train
grafo7041.44,train
grafo7042.57,train
grafo7043.96,train
grafo7044.41,train
grafo7045.45,train
grafo7046.48,train
grafo7047.43,train
grafo7048.57,train
grafo7049.42,train
grafo705.16,train
grafo7050.40,train
grafo7051.42,train
grafo7052.59,train
grafo7053.55,train
grafo7054.55,train
grafo7055.55,train
grafo7056.41,train
grafo7057.50,train
grafo7058.76,train
grafo7059.46,train
grafo706.18,train
grafo7060.42,train
grafo7061.53,train
grafo7062.53,train
grafo7063.44,train
grafo7064.44,train
grafo7065.37,train
grafo7066.53,train
grafo7067.44,train
grafo7068.49,train
grafo7069.83,train
grafo707.15,train
grafo7070.59,train
grafo7071.39,train
grafo7072.43,train
grafo7073.43,train
grafo7074.41,train
grafo7075.45,train
grafo7076.44,train
grafo7077.53,train
grafo7078.38,train
grafo7079.41,train
grafo708.22,train
grafo7080.41,train
grafo7081.38,train
grafo7082.53,train
grafo7083.91,train
grafo7084.47,train
grafo7085.39,train
grafo7086.47,train
grafo7087.37,train
grafo7088.43,train
grafo7089.59,train
grafo709.17,train
grafo7090.54,train
grafo7091.44,train
grafo7092.37,train
grafo7093.36,train
grafo7094.44,train
grafo7095.53,train
grafo7096.45,train
grafo7097.42,train
grafo7098.41,train
grafo7099.45,train
grafo710.15,train
grafo7100.86,train
grafo7101.86,train
grafo7102.49,train
grafo7103.39,train
grafo7104.41,train
grafo7105.48,train
grafo7106.44,train
grafo7107.42,train
grafo7108.86,train
grafo7109.87,train
grafo711.13,train
grafo7110.40,train
grafo7111.40,train
grafo7112.47,train
grafo7113.57,train
grafo7114.40,train
grafo7115.52,train
grafo7116.43,train
grafo7117.42,train
grafo7118.45,train
grafo7119.42,train
grafo712.21,train
grafo7120.84,train
grafo7121.40,train
grafo7122.54,train
grafo7123.45,train
grafo7124.41,train
grafo7125.42,train
grafo7126.88,train
grafo7127.54,train
grafo7128.48,train
grafo7129.41,train
grafo713.12,train
grafo7130.90,train
grafo7131.43,train
grafo7132.87,train
grafo7133.35,train
grafo7134.39,train
grafo7135.48,train
grafo7136.55,train
grafo7137.41,train
grafo7138.42,train
grafo7139.43,train
grafo714.13,train
grafo7140.41,train
grafo7141.42,train
grafo7142.47,train
grafo7143.43,train
grafo7144.42,train
grafo7145.56,train
grafo7146.42,train
grafo7147.47,train
grafo7148.39,train
grafo7149.74,train
grafo715.30,train
grafo7150.41,train
grafo7151.85,train
grafo7152.57,train
grafo7153.85,train
grafo7154.60,train
grafo7155.60,train
grafo7156.67,train
grafo7157.43,train
grafo7158.39,train
grafo7159.54,train
grafo716.13,train
grafo7160.54,train
grafo7161.37,train
grafo7162.44,train
grafo7163.44,train
grafo7164.56,train
grafo7165.40,train
grafo7166.52,train
grafo7167.87,train
grafo7168.39,train
grafo7169.44,train
grafo717.10,train
grafo7170.43,train
grafo7171.44,train
grafo7172.40,train
grafo7173.78,train
grafo7174.74,train
grafo7175.46,train
grafo7176.49,train
grafo7177.69,train
